Order Number,Order Date,Order Time,RestID,CustLocationEasting,CustLocationNorthing,,
17845,25/07/2021,19:56,2,399927,274957,,
17843,25/07/2021,19:47,2,398201,290098,,
17836,25/07/2021,17:58,3,540891,264441,,
17831,25/07/2021,17:16,2,402784,274936,,
17828,25/07/2021,16:08,3,539657,265652,,
17827,25/07/2021,15:01,2,401077,282737,,
17846,25/07/2021,20:24,2,407203,282000,,
17830,25/07/2021,17:12,2,409397,280583,,
17840,25/07/2021,16:33,3,546779,264965,,
910517,26/07/2021,20:19,1,522838,184746,,
910516,26/07/2021,19:48,1,520085,185900,,
910513,26/07/2021,18:23,1,525666,183585,,
910514,26/07/2021,18:36,1,518643,184066,,
910512,26/07/2021,17:57,1,521017,186907,,
910515,26/07/2021,19:38,3,547212,260031,,
910511,26/07/2021,12:09,1,522640,185000,,
17851,26/07/2021,18:56,2,402840,283057,,
17857,26/07/2021,21:21,2,400063,288119,,
17853,26/07/2021,19:32,2,395648,284472,,
17849,26/07/2021,17:46,2,399527,278581,,
17854,26/07/2021,19:44,2,395228,291876,,
17852,26/07/2021,18:59,3,546500,265321,,
17850,26/07/2021,18:44,2,399332,291599,,
17855,26/07/2021,20:16,2,398861,280853,,
910525,27/07/2021,20:39,3,539529,258944,,
910522,27/07/2021,19:45,1,525191,187834,,
910518,27/07/2021,17:43,1,522929,183277,,
910521,27/07/2021,19:41,1,519672,186654,,
910526,27/07/2021,21:18,1,522466,187731,,
910524,27/07/2021,20:24,1,524627,186872,,
910523,27/07/2021,19:54,1,520074,183855,,
910520,27/07/2021,19:07,3,542154,260884,,
910519,27/07/2021,19:07,1,519400,182546,,
17870,27/07/2021,22:55,2,395335,288020,,
17866,27/07/2021,19:35,2,398666,290297,,
17861,27/07/2021,18:20,2,404777,282643,,
17860,27/07/2021,17:48,3,540709,264945,,
17864,27/07/2021,18:56,3,540966,263708,,
17867,27/07/2021,19:42,2,398640,287392,,
17865,27/07/2021,19:06,2,403011,283972,,
17863,27/07/2021,18:32,2,402277,273890,,
17868,27/07/2021,19:50,3,546349,258492,,
17862,27/07/2021,18:30,2,401929,276638,,
17859,27/07/2021,17:36,2,394694,278374,,
17858,27/07/2021,17:18,2,396396,274651,,
17869,27/07/2021,20:54,2,403667,290216,,
910534,28/07/2021,21:18,1,522725,183413,,
910532,28/07/2021,19:28,1,519823,186307,,
910530,28/07/2021,18:47,3,542977,266851,,
910535,28/07/2021,21:24,3,543695,265985,,
910533,28/07/2021,20:42,1,522183,184541,,
910531,28/07/2021,19:13,1,520275,182410,,
910529,28/07/2021,18:38,1,523948,186362,,
910528,28/07/2021,18:24,1,518904,186273,,
910527,28/07/2021,18:20,1,525087,187280,,
17871,28/07/2021,19:14,2,395890,282145,,
17875,28/07/2021,21:14,2,403805,288073,,
17874,28/07/2021,20:28,2,412483,289960,,
17872,28/07/2021,19:37,3,541963,261093,,
17873,28/07/2021,20:25,2,404396,289070,,
910544,29/07/2021,19:49,1,519669,187603,,
910540,29/07/2021,19:27,3,540455,262212,,
910537,29/07/2021,17:39,1,518843,185591,,
910539,29/07/2021,19:02,1,522316,183764,,
910538,29/07/2021,18:30,1,524022,185446,,
910543,29/07/2021,19:40,1,518465,186749,,
910542,29/07/2021,19:34,1,525667,187351,,
910536,29/07/2021,13:11,1,518794,184625,,
910541,29/07/2021,19:29,1,520119,183518,,
17892,29/07/2021,20:43,3,542242,257020,,
17885,29/07/2021,18:20,2,400706,282775,,
17883,29/07/2021,18:03,2,397506,289767,,
17876,29/07/2021,16:56,3,547534,258641,,
17886,29/07/2021,18:29,2,409283,284260,,
17879,29/07/2021,17:30,2,401310,279877,,
17889,29/07/2021,19:14,2,394342,288555,,
17887,29/07/2021,19:05,2,412944,283243,,
17884,29/07/2021,18:10,3,544728,256684,,
17881,29/07/2021,17:52,2,410917,283678,,
17890,29/07/2021,19:18,2,396926,277891,,
17888,29/07/2021,19:08,3,548028,260650,,
17880,29/07/2021,17:49,3,546711,263126,,
17878,29/07/2021,17:21,2,410082,286634,,
17877,29/07/2021,17:00,2,396295,281003,,
17891,29/07/2021,19:36,2,397977,279023,,
17882,29/07/2021,18:02,2,409424,275729,,
910558,30/07/2021,20:23,1,518501,182678,,
910553,30/07/2021,19:01,1,521459,183903,,
910548,30/07/2021,18:05,1,521965,184192,,
910556,30/07/2021,19:37,1,523219,182732,,
910551,30/07/2021,18:43,1,524150,186392,,
910561,30/07/2021,21:39,1,522025,184077,,
910559,30/07/2021,20:27,1,524702,183265,,
910557,30/07/2021,20:14,1,524826,187398,,
910552,30/07/2021,18:45,1,525051,187793,,
910550,30/07/2021,18:19,3,540526,260077,,
910549,30/07/2021,18:06,1,518977,186324,,
910547,30/07/2021,17:54,1,521412,185071,,
910546,30/07/2021,17:42,1,520439,185905,,
910545,30/07/2021,14:43,3,539579,263903,,
910560,30/07/2021,21:22,3,542601,263847,,
910554,30/07/2021,19:33,1,523776,186491,,
910555,30/07/2021,19:36,3,540636,258586,,
17910,30/07/2021,20:24,2,412431,280501,,
17908,30/07/2021,19:57,3,545289,262426,,
17900,30/07/2021,18:52,3,543024,258488,,
17899,30/07/2021,18:40,2,399939,287359,,
17898,30/07/2021,17:52,2,398852,276696,,
17895,30/07/2021,17:36,2,407232,276653,,
17912,30/07/2021,21:11,3,547771,256914,,
17907,30/07/2021,19:49,2,413592,276279,,
17906,30/07/2021,19:33,2,395362,290306,,
17904,30/07/2021,19:21,3,541214,257913,,
17916,30/07/2021,21:50,3,541334,259686,,
17914,30/07/2021,21:24,2,400419,288523,,
17913,30/07/2021,21:20,2,401283,275505,,
17911,30/07/2021,21:10,2,400807,273525,,
17909,30/07/2021,20:05,2,402385,274817,,
17902,30/07/2021,18:58,2,400683,276520,,
17897,30/07/2021,17:47,2,406829,277701,,
17896,30/07/2021,17:42,3,548147,265791,,
17915,30/07/2021,21:43,2,408195,280241,,
17905,30/07/2021,19:26,2,395446,291586,,
17903,30/07/2021,19:05,2,396438,290824,,
17901,30/07/2021,18:53,2,409061,279490,,
17894,30/07/2021,16:45,2,401155,291978,,
910571,31/07/2021,20:08,1,522621,182937,,
910570,31/07/2021,20:06,3,545183,265480,,
910568,31/07/2021,18:02,1,519932,182927,,
910565,31/07/2021,17:31,3,547391,263059,,
910567,31/07/2021,17:49,1,518785,186986,,
910573,31/07/2021,21:38,1,522898,183516,,
910569,31/07/2021,19:26,1,522743,183061,,
910564,31/07/2021,17:26,1,519249,184551,,
910563,31/07/2021,17:26,1,519242,185513,,
910562,31/07/2021,15:42,1,519938,187743,,
910566,31/07/2021,17:39,1,519284,187134,,
910572,31/07/2021,21:06,1,524951,183551,,
17950,31/07/2021,20:05,2,402388,285130,,
17949,31/07/2021,19:55,2,406514,282847,,
17944,31/07/2021,19:28,3,541897,258100,,
17943,31/07/2021,19:20,2,402674,290289,,
17940,31/07/2021,19:06,3,545329,267969,,
17938,31/07/2021,18:55,2,407083,277035,,
17934,31/07/2021,18:40,2,395658,275529,,
17930,31/07/2021,18:23,2,398235,291648,,
17929,31/07/2021,18:21,2,403838,274602,,
17928,31/07/2021,18:20,3,543172,257516,,
17927,31/07/2021,18:18,2,410678,291714,,
17925,31/07/2021,17:48,2,408163,279006,,
17922,31/07/2021,17:37,2,409638,290038,,
17921,31/07/2021,17:00,2,410715,276499,,
17954,31/07/2021,22:44,2,411705,290336,,
17953,31/07/2021,22:34,2,399537,284827,,
17942,31/07/2021,19:20,2,400005,277600,,
17933,31/07/2021,18:32,2,413147,285648,,
17924,31/07/2021,17:47,3,548199,260405,,
17937,31/07/2021,18:54,2,405473,274563,,
17936,31/07/2021,18:45,3,548264,260869,,
17932,31/07/2021,18:27,3,545135,255894,,
17952,31/07/2021,20:31,3,544320,263232,,
17951,31/07/2021,20:24,2,413462,283842,,
17948,31/07/2021,19:49,3,542012,261024,,
17947,31/07/2021,19:45,2,395036,290549,,
17946,31/07/2021,19:40,2,403838,280679,,
17945,31/07/2021,19:29,2,403308,282706,,
17939,31/07/2021,18:58,2,405518,281910,,
17935,31/07/2021,18:41,2,408240,290076,,
17931,31/07/2021,18:24,2,407864,287629,,
17926,31/07/2021,17:52,2,413376,281644,,
17923,31/07/2021,17:40,2,407211,274044,,
17920,31/07/2021,16:58,3,547961,261437,,
17919,31/07/2021,16:29,2,410744,285903,,
17918,31/07/2021,16:10,2,406900,290641,,
17941,31/07/2021,19:17,2,394543,289735,,
17917,31/07/2021,13:26,2,413148,273393,,
910586,01/08/2021,22:55,1,519760,185545,,
910580,01/08/2021,17:35,3,540037,264600,,
910579,01/08/2021,17:04,1,520649,186956,,
910583,01/08/2021,19:31,1,518945,188028,,
910577,01/08/2021,13:58,1,523699,182440,,
910585,01/08/2021,22:09,3,539988,263632,,
910584,01/08/2021,20:14,1,522170,184599,,
910582,01/08/2021,18:52,1,524939,186498,,
910581,01/08/2021,17:37,1,519588,183503,,
910576,01/08/2021,13:41,1,526027,187722,,
17969,01/08/2021,20:08,2,401198,283831,,
17965,01/08/2021,19:30,2,401262,287323,,
17962,01/08/2021,18:56,2,399779,285385,,
17961,01/08/2021,18:53,2,408308,289541,,
17960,01/08/2021,17:52,3,545176,261282,,
17973,01/08/2021,21:12,2,399464,283648,,
17972,01/08/2021,20:29,3,539674,266747,,
17971,01/08/2021,20:23,2,399505,281013,,
17967,01/08/2021,19:37,2,401507,281174,,
17963,01/08/2021,19:02,2,407587,286739,,
17957,01/08/2021,15:51,2,401610,289768,,
17974,01/08/2021,21:42,2,395875,275226,,
17970,01/08/2021,20:12,2,394612,273025,,
17968,01/08/2021,19:49,3,546368,256223,,
17964,01/08/2021,19:11,3,543495,261803,,
17959,01/08/2021,17:51,2,405163,273419,,
17958,01/08/2021,17:35,2,412894,281631,,
17966,01/08/2021,19:35,2,400569,275874,,
910591,02/08/2021,20:52,1,524708,183045,,
910589,02/08/2021,18:06,1,520915,185303,,
910588,02/08/2021,17:53,1,521039,184733,,
910592,02/08/2021,20:59,1,524113,187030,,
910587,02/08/2021,13:56,1,525938,182383,,
17981,02/08/2021,19:40,2,409088,287390,,
17979,02/08/2021,19:33,2,404653,284628,,
17984,02/08/2021,21:33,3,543127,263418,,
17977,02/08/2021,18:52,2,407547,287338,,
17983,02/08/2021,20:39,2,409745,279194,,
17978,02/08/2021,19:24,2,398475,283877,,
17976,02/08/2021,18:50,3,540529,256445,,
17975,02/08/2021,17:40,2,402756,291764,,
17982,02/08/2021,19:44,2,401523,276108,,
17980,02/08/2021,19:37,3,543423,259209,,
910602,03/08/2021,20:01,1,518460,187296,,
910601,03/08/2021,19:58,1,521734,183580,,
910597,03/08/2021,18:40,1,523393,187039,,
910595,03/08/2021,18:36,3,545767,258219,,
910600,03/08/2021,19:53,3,545459,261487,,
910598,03/08/2021,19:05,1,518200,183769,,
910594,03/08/2021,18:05,1,519189,185895,,
910593,03/08/2021,17:56,1,521727,183458,,
910604,03/08/2021,20:50,1,518876,186080,,
910599,03/08/2021,19:22,1,522261,182578,,
910596,03/08/2021,18:39,1,518193,183376,,
910603,03/08/2021,20:03,1,522705,183732,,
910605,03/08/2021,21:25,3,540533,267664,,
17992,03/08/2021,19:04,3,540955,268158,,
17990,03/08/2021,18:36,2,397886,290475,,
17989,03/08/2021,18:29,2,411788,282447,,
17985,03/08/2021,13:42,2,405455,290550,,
17987,03/08/2021,17:28,2,394595,275814,,
17998,03/08/2021,22:56,2,401801,289646,,
17994,03/08/2021,19:23,2,396844,284348,,
17986,03/08/2021,16:13,2,405350,284461,,
17996,03/08/2021,20:06,3,545267,264004,,
17993,03/08/2021,19:18,2,402529,291260,,
17997,03/08/2021,20:59,2,394265,281686,,
17991,03/08/2021,19:00,2,408869,278740,,
17988,03/08/2021,17:50,3,548067,264772,,
910610,04/08/2021,19:15,3,546078,266523,,
910609,04/08/2021,18:44,1,523883,187253,,
910608,04/08/2021,18:14,1,518861,187057,,
910613,04/08/2021,20:17,1,521718,187501,,
910612,04/08/2021,19:23,1,524062,186111,,
910611,04/08/2021,19:16,1,524255,186420,,
18004,04/08/2021,19:36,3,547425,256829,,
18002,04/08/2021,18:44,2,402893,283705,,
18006,04/08/2021,19:58,2,401952,273074,,
18010,04/08/2021,21:57,2,413335,280467,,
18009,04/08/2021,21:33,2,409535,290042,,
18003,04/08/2021,19:22,2,404909,284675,,
18001,04/08/2021,18:22,2,403350,287654,,
18008,04/08/2021,21:18,3,542647,268147,,
18005,04/08/2021,19:41,2,412937,281171,,
910622,05/08/2021,20:52,1,519481,182967,,
910620,05/08/2021,20:28,3,548052,263684,,
910619,05/08/2021,20:16,1,523291,187757,,
910618,05/08/2021,18:45,1,525081,183245,,
910617,05/08/2021,18:21,1,524053,184657,,
910616,05/08/2021,17:59,1,522135,183603,,
910621,05/08/2021,20:33,1,523449,187294,,
18016,05/08/2021,18:25,3,540291,258866,,
18013,05/08/2021,17:43,2,399825,273304,,
18012,05/08/2021,17:39,3,546052,256555,,
18020,05/08/2021,19:09,3,547166,268457,,
18011,05/08/2021,17:29,2,399986,282087,,
18023,05/08/2021,19:58,2,413231,276709,,
18021,05/08/2021,19:21,2,403363,291078,,
18019,05/08/2021,19:09,2,413550,276502,,
18022,05/08/2021,19:29,2,402537,289743,,
18018,05/08/2021,19:08,2,403489,275098,,
18015,05/08/2021,18:18,2,404296,285976,,
18014,05/08/2021,18:16,2,403353,279725,,
18017,05/08/2021,19:08,2,407720,288739,,
910638,06/08/2021,22:41,1,523573,187457,,
910637,06/08/2021,20:43,1,524207,185335,,
910634,06/08/2021,20:17,1,522908,183568,,
910631,06/08/2021,19:08,1,520526,185735,,
910630,06/08/2021,18:53,3,544188,256208,,
910624,06/08/2021,16:44,1,525079,186476,,
910633,06/08/2021,20:05,1,518285,185670,,
910632,06/08/2021,19:30,1,522431,186069,,
910623,06/08/2021,09:34,1,521624,185658,,
910636,06/08/2021,20:29,1,522630,185919,,
910635,06/08/2021,20:25,3,545295,258754,,
910628,06/08/2021,18:10,1,520829,187005,,
910626,06/08/2021,17:51,1,519818,184513,,
910629,06/08/2021,18:30,1,519429,187913,,
910625,06/08/2021,17:29,3,540743,261590,,
18046,06/08/2021,20:14,2,412816,284893,,
18045,06/08/2021,19:57,2,404384,275901,,
18027,06/08/2021,18:01,2,406339,282727,,
18049,06/08/2021,20:33,2,405480,282578,,
18048,06/08/2021,20:20,3,543435,266541,,
18033,06/08/2021,18:43,2,405210,286807,,
18056,06/08/2021,22:13,3,539998,258666,,
18055,06/08/2021,21:38,2,395548,289184,,
18054,06/08/2021,21:37,2,398001,287293,,
18051,06/08/2021,20:40,2,409993,275137,,
18043,06/08/2021,19:50,2,410967,288063,,
18039,06/08/2021,19:16,2,408604,282829,,
18038,06/08/2021,19:11,2,408335,290773,,
18034,06/08/2021,18:49,2,396439,290441,,
18032,06/08/2021,18:36,3,544707,260331,,
18031,06/08/2021,18:32,2,401596,274101,,
18030,06/08/2021,18:21,2,399458,289304,,
18028,06/08/2021,18:12,3,545680,258576,,
18025,06/08/2021,17:48,2,412996,286886,,
18053,06/08/2021,21:24,2,395082,290787,,
18052,06/08/2021,21:13,3,543794,258164,,
18047,06/08/2021,20:15,2,404723,291667,,
18042,06/08/2021,19:47,2,401286,282373,,
18041,06/08/2021,19:39,2,400035,279232,,
18035,06/08/2021,18:59,2,406050,285055,,
18026,06/08/2021,17:55,2,398091,275614,,
18024,06/08/2021,17:39,3,543034,266448,,
18050,06/08/2021,20:35,2,409564,288891,,
18040,06/08/2021,19:27,3,547349,261125,,
18037,06/08/2021,19:03,2,394482,279080,,
18036,06/08/2021,19:00,3,542078,261787,,
18029,06/08/2021,18:21,2,411807,277238,,
18044,06/08/2021,19:51,3,539403,262915,,
910659,07/08/2021,19:47,1,518211,183370,,
910653,07/08/2021,19:18,1,519871,186685,,
910643,07/08/2021,17:29,1,523204,184625,,
910642,07/08/2021,17:17,1,520315,187299,,
910641,07/08/2021,17:11,1,521323,182880,,
910655,07/08/2021,19:32,3,540281,261478,,
910652,07/08/2021,19:16,1,525278,186546,,
910658,07/08/2021,19:47,1,519266,184410,,
910657,07/08/2021,19:36,1,525942,183350,,
910656,07/08/2021,19:35,1,519999,185381,,
910660,07/08/2021,20:09,3,547112,264666,,
910648,07/08/2021,18:47,1,523725,187293,,
910647,07/08/2021,18:32,1,523828,186191,,
910646,07/08/2021,18:18,1,524382,184938,,
910661,07/08/2021,20:10,1,522330,185263,,
910650,07/08/2021,18:54,3,545763,260871,,
910649,07/08/2021,18:51,1,519048,184499,,
910645,07/08/2021,18:08,3,544649,267201,,
910644,07/08/2021,17:57,1,525917,184766,,
910640,07/08/2021,16:55,3,539641,261643,,
910654,07/08/2021,19:24,1,519754,182584,,
910639,07/08/2021,08:24,1,520418,183728,,
910651,07/08/2021,18:56,1,521933,186735,,
18107,07/08/2021,20:41,2,404337,291836,,
18106,07/08/2021,20:28,2,395808,275964,,
18103,07/08/2021,20:02,2,413330,290202,,
18100,07/08/2021,19:45,3,544878,265273,,
18099,07/08/2021,19:39,2,411527,283254,,
18092,07/08/2021,19:17,3,545177,267446,,
18091,07/08/2021,19:16,2,409960,280750,,
18081,07/08/2021,18:29,2,407070,288732,,
18079,07/08/2021,18:23,2,399381,281055,,
18078,07/08/2021,18:22,2,396199,281576,,
18076,07/08/2021,18:21,3,541532,261281,,
18075,07/08/2021,18:13,2,403197,291515,,
18074,07/08/2021,17:52,2,398857,288426,,
18073,07/08/2021,17:51,2,403844,278196,,
18072,07/08/2021,17:49,3,541537,262889,,
18065,07/08/2021,16:11,2,412507,291152,,
18060,07/08/2021,14:50,3,547730,264230,,
18087,07/08/2021,18:59,2,409501,278827,,
18084,07/08/2021,18:52,3,541455,265880,,
18082,07/08/2021,18:31,2,408151,276167,,
18080,07/08/2021,18:26,3,547741,261086,,
18077,07/08/2021,18:21,2,405076,291294,,
18093,07/08/2021,19:28,2,406118,279805,,
18105,07/08/2021,20:14,2,409328,290282,,
18101,07/08/2021,19:53,2,401684,282344,,
18098,07/08/2021,19:36,2,403117,275944,,
18097,07/08/2021,19:33,2,404353,286306,,
18090,07/08/2021,19:11,2,407959,277317,,
18085,07/08/2021,18:56,2,407609,289862,,
18071,07/08/2021,17:47,2,407011,290080,,
18070,07/08/2021,17:20,2,412834,290893,,
18067,07/08/2021,16:47,2,406125,289887,,
18063,07/08/2021,15:44,2,408681,282584,,
18108,07/08/2021,19:56,3,546267,265252,,
18102,07/08/2021,20:00,2,406463,275938,,
18096,07/08/2021,19:32,3,542868,259326,,
18095,07/08/2021,19:30,2,397424,284281,,
18094,07/08/2021,19:30,2,412447,280830,,
18089,07/08/2021,19:07,2,412469,278451,,
18088,07/08/2021,19:07,3,542068,256868,,
18083,07/08/2021,18:47,2,400005,289829,,
18069,07/08/2021,17:18,2,401176,289764,,
18066,07/08/2021,16:42,2,405485,277650,,
18061,07/08/2021,15:12,2,410092,277919,,
18104,07/08/2021,20:11,3,548130,264811,,
18086,07/08/2021,18:58,2,395186,280092,,
18068,07/08/2021,17:00,3,548194,257858,,
18062,07/08/2021,15:30,2,395474,276148,,
18064,07/08/2021,15:59,3,543441,266287,,
910677,08/08/2021,18:09,1,525085,187132,,
910673,08/08/2021,17:42,1,524705,184294,,
910672,08/08/2021,17:39,1,519487,187386,,
910669,08/08/2021,17:26,1,518265,184940,,
910666,08/08/2021,17:10,1,525701,183766,,
910663,08/08/2021,15:24,1,525853,184331,,
910662,08/08/2021,15:20,1,524331,184371,,
910678,08/08/2021,18:15,1,522826,183433,,
910675,08/08/2021,17:51,3,547360,262336,,
910674,08/08/2021,17:48,1,521732,185570,,
910679,08/08/2021,18:32,1,523330,186574,,
910684,08/08/2021,20:22,1,520300,184800,,
910683,08/08/2021,20:04,1,520505,186766,,
910670,08/08/2021,17:31,3,545678,260170,,
910682,08/08/2021,19:40,1,522985,183876,,
910681,08/08/2021,19:01,1,518402,183709,,
910680,08/08/2021,18:55,3,541696,261109,,
910676,08/08/2021,18:08,1,521284,182587,,
910667,08/08/2021,17:20,1,519038,184463,,
910671,08/08/2021,17:34,1,518941,184120,,
910668,08/08/2021,17:24,1,525479,184403,,
910685,08/08/2021,21:01,3,547995,263809,,
18128,08/08/2021,20:08,3,547350,256247,,
18127,08/08/2021,19:45,2,397484,290524,,
18125,08/08/2021,19:15,2,403680,291512,,
18124,08/08/2021,19:10,3,539423,257654,,
18122,08/08/2021,19:04,2,407710,286241,,
18121,08/08/2021,19:01,2,407315,289686,,
18120,08/08/2021,18:58,3,547185,262386,,
18117,08/08/2021,17:43,2,396890,288131,,
18113,08/08/2021,17:13,2,396591,274459,,
18112,08/08/2021,17:09,3,546329,266900,,
18123,08/08/2021,19:08,2,395678,286591,,
18116,08/08/2021,17:40,3,541139,263726,,
18115,08/08/2021,17:36,2,398311,279698,,
18114,08/08/2021,17:23,2,399306,280650,,
18119,08/08/2021,18:43,2,412975,287188,,
18130,08/08/2021,21:39,2,408811,281659,,
18129,08/08/2021,20:26,2,403372,278456,,
18126,08/08/2021,19:41,2,402722,279404,,
18118,08/08/2021,17:45,2,406629,289861,,
18111,08/08/2021,16:59,2,406680,277221,,
18110,08/08/2021,16:27,2,411975,282452,,
910687,09/08/2021,19:06,1,522282,183534,,
910689,09/08/2021,21:17,1,520042,185019,,
910688,09/08/2021,19:29,1,523254,184961,,
910686,09/08/2021,18:04,1,522824,185256,,
18137,09/08/2021,19:39,2,401412,283043,,
18134,09/08/2021,18:13,2,407924,277837,,
18132,09/08/2021,17:30,3,539639,258990,,
18131,09/08/2021,17:08,2,399555,287496,,
18140,09/08/2021,20:44,3,546969,267105,,
18139,09/08/2021,20:35,2,407983,280398,,
18133,09/08/2021,17:54,2,408977,277415,,
18138,09/08/2021,20:17,2,398204,285515,,
18136,09/08/2021,19:29,3,547456,259427,,
18135,09/08/2021,18:51,2,404940,281422,,
910691,10/08/2021,19:27,1,519227,183225,,
910690,10/08/2021,19:24,3,547386,259197,,
910692,10/08/2021,20:04,1,524679,185342,,
910693,10/08/2021,20:07,1,522852,182558,,
910694,10/08/2021,21:17,1,521050,187874,,
18148,10/08/2021,20:27,3,546358,257382,,
18145,10/08/2021,19:42,2,395690,286772,,
18146,10/08/2021,19:43,2,401411,276787,,
18149,10/08/2021,20:51,2,398169,277217,,
18143,10/08/2021,19:03,2,397567,278476,,
18141,10/08/2021,18:18,2,401868,280303,,
18142,10/08/2021,18:32,2,405174,286155,,
18147,10/08/2021,19:51,2,405667,281662,,
18144,10/08/2021,19:25,3,545703,262803,,
18151,10/08/2021,22:46,2,408529,287837,,
18150,10/08/2021,22:21,2,413503,282198,,
910705,11/08/2021,23:00,3,541568,260344,,
910703,11/08/2021,20:52,1,522841,184086,,
910696,11/08/2021,18:04,1,525594,183359,,
910702,11/08/2021,20:41,1,522534,185631,,
910700,11/08/2021,19:40,3,543386,262429,,
910699,11/08/2021,19:20,1,524977,187359,,
910698,11/08/2021,19:04,1,521821,185491,,
910697,11/08/2021,18:20,1,519176,184750,,
